0.000000000E0	3.160346448E-1	1.737232693E-2	9.854572296E0	9.859653890E0
2.794766000E-3	2.894589901E-1	1.387679297E-2	9.838062286E0	9.842329431E0
6.765079000E-3	3.023589551E-1	2.244803496E-2	9.851210594E0	9.855875153E0
1.073539100E-2	3.031155169E-1	2.557964996E-2	9.797513962E0	9.802235111E0
1.470570400E-2	2.992847860E-1	4.520253092E-2	9.818228722E0	9.822893152E0
1.867601600E-2	2.977620959E-1	3.522349522E-2	9.825123787E0	9.829697879E0
2.264632900E-2	2.859538794E-1	2.712151781E-2	9.852876663E0	9.857062632E0
2.661820400E-2	3.065918982E-1	3.645890579E-2	9.879788399E0	9.884611608E0
3.058851600E-2	3.033453822E-1	3.164177015E-2	9.893310547E0	9.898010568E0
3.455882900E-2	3.192045689E-1	3.511814773E-2	9.885074615E0	9.890289429E0
3.852914100E-2	3.065057099E-1	3.856579959E-2	9.862722397E0	9.867559280E0
4.249945400E-2	2.954157591E-1	4.820007086E-2	9.835265160E0	9.839818823E0
4.647132900E-2	2.939887941E-1	4.969405010E-2	9.825448990E0	9.829971860E0
5.044007900E-2	3.123092353E-1	2.434424125E-2	9.822605133E0	9.827598959E0
5.441039100E-2	3.151439726E-1	3.187161312E-2	9.849132538E0	9.854224641E0
5.838226600E-2	3.295666575E-1	1.386721618E-2	9.870162964E0	9.875673315E0
6.235257900E-2	3.319129646E-1	3.186203539E-2	9.870411873E0	9.876042322E0
6.632289100E-2	3.146364093E-1	1.995806582E-2	9.883581161E0	9.888608141E0
7.029320400E-2	3.009320199E-1	5.928043276E-3	9.868295670E0	9.872884819E0
7.426351600E-2	3.124433160E-1	7.709329482E-3	9.853605270E0	9.858560599E0
7.823382900E-2	2.942665517E-1	2.185427211E-2	9.852427483E0	9.856845221E0
8.220570400E-2	2.976854444E-1	2.990836650E-2	9.860078812E0	9.864616835E0
8.617601600E-2	3.180648983E-1	3.070324287E-2	9.847562790E0	9.852745854E0
9.014632900E-2	3.200664818E-1	2.452620305E-2	9.855339050E0	9.860565495E0
9.411664100E-2	3.049734235E-1	2.534980699E-2	9.874405861E0	9.879146851E0
9.808695400E-2	2.976184487E-1	3.147896379E-2	9.833014488E0	9.837567870E0
1.020619540E-1	3.058257401E-1	2.523488551E-2	9.841730118E0	9.846512981E0
1.060291410E-1	2.938930392E-1	3.445735201E-2	9.842189789E0	9.846637003E0
1.099978910E-1	2.845365107E-1	3.669832274E-2	9.876905441E0	9.881071242E0
1.139682040E-1	3.054713905E-1	3.163219243E-2	9.871246338E0	9.876022359E0
1.179400790E-1	2.916808128E-1	3.403597325E-2	9.862627029E0	9.866997926E0
1.219103910E-1	2.726229429E-1	4.291366786E-2	9.861199379E0	9.865060468E0
1.258807040E-1	2.917287052E-1	4.552813992E-2	9.873381615E0	9.877795450E0
1.298510160E-1	3.309074044E-1	4.006936029E-2	9.869722366E0	9.875349353E0
1.338213290E-1	3.331770897E-1	4.156334326E-2	9.857234001E0	9.862950706E0
1.377932040E-1	3.118016720E-1	2.250549570E-2	9.850119591E0	9.855079032E0
1.417635160E-1	3.116771877E-1	1.543781254E-2	9.874607086E0	9.879536735E0
1.457338290E-1	3.093978763E-1	2.521573193E-2	9.854371071E0	9.859259205E0
1.497041410E-1	3.022536039E-1	2.616383508E-2	9.871408463E0	9.876069401E0
1.536744540E-1	3.161591291E-1	4.421611875E-2	9.853375435E0	9.858545487E0
1.576447660E-1	3.025887609E-1	3.283886984E-2	9.825171471E0	9.829884678E0
1.616150790E-1	3.181798458E-1	3.639186546E-2	9.862828255E0	9.868026346E0
1.655869540E-1	3.068983555E-1	1.833958365E-2	9.828054428E0	9.832862085E0
1.695557040E-1	3.015736341E-1	3.290590644E-2	9.855635643E0	9.860303412E0
1.735275790E-1	2.974268794E-1	1.802355051E-2	9.841787338E0	9.846297051E0
1.774978910E-1	2.958180010E-1	2.693955787E-2	9.821025848E0	9.825516920E0
1.814682040E-1	2.861166596E-1	3.357628733E-2	9.864340782E0	9.868546457E0
1.854385160E-1	3.005106151E-1	2.516784891E-2	9.855606079E0	9.860218620E0
1.894088290E-1	2.917957008E-1	1.425986551E-2	9.852015495E0	9.856346047E0
1.933791410E-1	3.029910326E-1	1.762132533E-2	9.876627922E0	9.881290057E0
1.973510160E-1	3.236673176E-1	3.541503102E-2	9.885218620E0	9.890579454E0
2.013213290E-1	3.136116862E-1	2.200750075E-2	9.858939171E0	9.863950436E0
2.052916410E-1	3.053373396E-1	1.674025878E-2	9.859178543E0	9.863919742E0
2.092619540E-1	3.142820597E-1	2.012087032E-2	9.858182907E0	9.863211865E0
2.132322660E-1	3.214838207E-1	2.531149983E-2	9.860701561E0	9.865973231E0
2.172025790E-1	3.010852337E-1	2.019748464E-2	9.868612289E0	9.873224842E0
2.211744540E-1	3.007692099E-1	4.410119727E-2	9.856392860E0	9.861079416E0
2.251432040E-1	3.064674139E-1	5.277778208E-2	9.857541084E0	9.862445133E0
2.291135160E-1	3.066301942E-1	1.246900298E-2	9.834997177E0	9.839783891E0
2.330853910E-1	3.283408284E-1	1.449928526E-2	9.856928825E0	9.862406593E0
2.370557040E-1	3.082391024E-1	2.065717243E-2	9.821426392E0	9.826283857E0
2.410260160E-1	3.050021231E-1	3.916914016E-2	9.837132454E0	9.841937585E0
2.449963290E-1	2.975992858E-1	1.744894311E-2	9.833657265E0	9.838174882E0
2.489666410E-1	2.778231502E-1	1.683602668E-2	9.836003304E0	9.839940556E0
2.529369540E-1	2.831574380E-1	1.912488416E-2	9.858010292E0	9.862094646E0
2.569088290E-1	2.865572274E-1	1.486320421E-2	9.871858597E0	9.876027952E0
2.608791410E-1	3.059885502E-1	2.067632601E-2	9.849563599E0	9.854337095E0
2.648494540E-1	3.118687272E-1	2.311841212E-2	9.844526291E0	9.849492091E0
2.688197660E-1	3.192811608E-1	3.106716089E-2	9.864886284E0	9.870100659E0
2.727900790E-1	3.028569221E-1	2.656606212E-2	9.852187157E0	9.856876779E0
2.767603910E-1	3.218573332E-1	3.688028455E-2	9.835399628E0	9.840733618E0
2.807322660E-1	3.088233173E-1	3.442861885E-2	9.858959198E0	9.863854908E0
2.847025790E-1	3.191375136E-1	2.172977477E-2	9.846776962E0	9.851971248E0
2.886713290E-1	3.095319867E-1	3.675578162E-2	9.853557587E0	9.858486606E0
2.926432040E-1	2.936057448E-1	3.169922903E-2	9.851287842E0	9.855713131E0
2.966135160E-1	3.319800198E-1	4.918648303E-2	9.826646805E0	9.832375983E0
3.005838290E-1	3.165326118E-1	2.352063730E-2	9.844698906E0	9.849814347E0
3.045557040E-1	3.073101640E-1	7.843405008E-3	9.834671974E0	9.839475286E0
3.085244540E-1	2.952433825E-1	3.528095782E-2	9.850828171E0	9.855314762E0
3.124963290E-1	3.149237037E-1	3.774219379E-2	9.859284401E0	9.864384943E0
3.164666410E-1	2.808781862E-1	1.237323508E-2	9.872261047E0	9.876263658E0
3.204369540E-1	3.114377558E-1	2.015917748E-2	9.863890648E0	9.868826606E0
3.244072660E-1	3.246729076E-1	2.063801885E-2	9.838694572E0	9.844071785E0
3.283775790E-1	2.968810201E-1	2.696828917E-2	9.848299980E0	9.852810671E0
3.323478910E-1	3.151631355E-1	4.145799577E-2	9.868726730E0	9.873844937E0
3.363197660E-1	3.144735992E-1	2.867295966E-2	9.860280037E0	9.865335179E0
3.402900790E-1	3.286089897E-1	2.195961773E-2	9.856737137E0	9.862237732E0
3.442603910E-1	2.949752212E-1	4.230075330E-2	9.860931396E0	9.865432973E0
3.482307040E-1	2.991124094E-1	2.415270545E-2	9.842075348E0	9.846649112E0
3.522010160E-1	3.063141704E-1	3.214934096E-2	9.843031883E0	9.847849441E0
3.561713290E-1	2.879649997E-1	4.347870126E-2	9.852705002E0	9.857008171E0
3.601416410E-1	2.952720821E-1	2.853888460E-2	9.844402313E0	9.848870848E0
3.641135160E-1	3.000222147E-1	1.976652816E-2	9.860758781E0	9.865341747E0
3.680822660E-1	3.391338885E-1	1.006522402E-2	9.826483727E0	9.832339271E0
3.720541410E-1	3.197791576E-1	5.321831629E-2	9.858249664E0	9.863578323E0
3.760244540E-1	2.996582985E-1	1.721909828E-2	9.839345932E0	9.843922997E0
3.799947660E-1	3.106620610E-1	3.100970015E-2	9.831291199E0	9.836247209E0
3.839666410E-1	3.094649315E-1	3.811569186E-3	9.849218369E0	9.854079640E0
3.879353910E-1	3.112366199E-1	5.094861146E-3	9.871581078E0	9.876487592E0
3.919057040E-1	3.000222147E-1	2.563711256E-2	9.876474380E0	9.881063545E0
3.958775790E-1	3.154312670E-1	2.833777107E-2	9.843884468E0	9.848977680E0
3.998478910E-1	3.004435599E-1	4.045243189E-2	9.858222008E0	9.862882129E0
4.038182040E-1	2.960191071E-1	2.666183002E-2	9.850043297E0	9.854526428E0
4.077885160E-1	2.948411703E-1	2.422931977E-2	9.845206261E0	9.849649978E0
4.117588290E-1	3.126252890E-1	4.284663498E-2	9.853940010E0	9.858991030E0
4.157291410E-1	3.141767383E-1	3.887225688E-2	9.816973686E0	9.822076686E0
4.197010160E-1	3.154312670E-1	4.216668010E-2	9.832019806E0	9.837168718E0
4.236697660E-1	3.085072637E-1	2.008256316E-2	9.856784821E0	9.861632068E0
4.276400790E-1	3.076932430E-1	1.380017865E-2	9.858699799E0	9.863509887E0
4.316119540E-1	3.042647541E-1	3.075112775E-2	9.880516052E0	9.885247601E0
4.355822660E-1	2.988729775E-1	2.810792811E-2	9.870958328E0	9.875521932E0
4.395525790E-1	3.226425946E-1	2.316629514E-2	9.875555992E0	9.880852244E0
4.435228910E-1	3.049159646E-1	5.017289147E-2	9.841672897E0	9.846523066E0
4.474932040E-1	3.167529106E-1	3.101927787E-2	9.856143951E0	9.861281265E0
4.514635160E-1	3.006925583E-1	2.220861427E-2	9.874176025E0	9.878778336E0
4.554353910E-1	3.173179030E-1	3.318363428E-2	9.859552383E0	9.864713123E0
4.594057040E-1	3.079997003E-1	4.176445305E-2	9.814331055E0	9.819251608E0
4.633760160E-1	3.120315373E-1	3.842214867E-2	9.837344170E0	9.842366598E0
4.673463290E-1	2.922745645E-1	2.650860138E-2	9.825095177E0	9.829477217E0
4.713166410E-1	2.941516042E-1	3.573106602E-2	9.865940094E0	9.870388838E0
4.752869540E-1	2.849387228E-1	2.425805107E-2	9.867731094E0	9.871873960E0
4.792572660E-1	3.125869632E-1	2.298433706E-2	9.876857758E0	9.881829692E0
4.832291410E-1	3.156036735E-1	2.033155970E-2	9.867453575E0	9.872520403E0
4.871994540E-1	3.109206259E-1	2.065717243E-2	9.863478661E0	9.868399548E0
4.911697660E-1	3.087466657E-1	4.683058709E-2	9.835141182E0	9.840097544E0
4.951400790E-1	3.049351275E-1	5.073792115E-2	9.873716354E0	9.878554267E0
4.991103910E-1	3.033932447E-1	3.092350997E-2	9.849218369E0	9.853938613E0
5.030807040E-1	3.201239407E-1	3.483084589E-2	9.840926170E0	9.846193194E0
5.070510160E-1	2.982409000E-1	5.636908486E-2	9.847102165E0	9.851778832E0
5.110213290E-1	3.113036752E-1	4.685931280E-2	9.848528862E0	9.853559079E0
5.149932040E-1	2.948315740E-1	2.195961773E-2	9.859859467E0	9.864290982E0
5.189635160E-1	2.876394093E-1	3.156515583E-2	9.860203743E0	9.864448826E0
5.229338290E-1	3.074921370E-1	3.775177523E-2	9.856277466E0	9.861145070E0
5.269041410E-1	3.325067461E-1	6.833051145E-2	9.842629433E0	9.848481301E0
5.308744540E-1	3.146460056E-1	6.202897802E-2	9.854955673E0	9.860172464E0
5.348447660E-1	3.233513236E-1	3.894887120E-2	9.840274811E0	9.845663078E0
5.388150790E-1	3.001179695E-1	6.416460127E-2	9.870671272E0	9.875441218E0
5.427853910E-1	2.962298095E-1	3.152684867E-2	9.846375465E0	9.850880968E0
